key,value
start_offsets,"[1667, 5000, 8933, 12867, 16800, 20667, 24667, 28733, 32667, 36600, 40800, 44933, 49267, 53467, 57667, 62067, 66400, 70800, 75133, 79600, 83933, 88467, 92733, 96933, 101733, 106133, 110400, 114867, 119400, 123533]"
end_offsets,"[3267, 7200, 11000, 15133, 18867, 22867, 26867, 31600, 34867, 39000, 43133, 47267, 51667, 55867, 60133, 64400, 68667, 73200, 77733, 82133, 86267, 90533, 94933, 99533, 103800, 108267, 112800, 117267, 121533]"
