key,value
start_offsets,"[3133, 8533, 14133, 18733, 23000, 27467, 31933, 36467, 41067, 45667, 50667, 55400, 59933, 64267, 68867, 69267, 73600, 78333, 78733, 82867, 87667, 92400, 97267, 102133, 107267, 112067, 116800]"
end_offsets,"[3733, 9267, 14933, 19267, 23533, 27867, 32600, 37200, 41667, 46333, 51333, 55933, 60467, 65000, 69200, 69400, 74000, 78600, 79000, 83467, 88133, 92933, 97867, 102667, 107800, 112600, 117267]"
