key,value
start_offsets,"[2933, 6800, 10400, 14533, 18400, 22400, 26267, 29467, 33200, 36467, 40200, 43133, 47000, 50200, 54000, 57133, 60933, 64000, 67800, 70800, 74467, 77600, 81667, 84867, 88667, 91800, 95800, 98600, 102667, 105600, 109933, 113267, 117800]"
end_offsets,"[3467, 7133, 10800, 14867, 18800, 22733, 26667, 29867, 33667, 36867, 40600, 43600, 47467, 50667, 54533, 57467, 61333, 64467, 68267, 71200, 74933, 78000, 82133, 85267, 89200, 92267, 96333, 99000, 103067, 106000, 110467, 113800, 118200]"
