key,value
start_offsets,"[800, 3467, 6600, 9733, 12600, 15733, 18533, 21333, 24333, 27067, 30400, 33600, 36800, 39933, 43067, 46200, 49200, 52267, 55600, 58667, 61600, 64733, 67933, 71067, 74267, 77533, 80667, 84067, 87200, 90533, 93733, 96933, 99867, 102867, 106200, 109267, 112333, 115667, 118867]"
end_offsets,"[1133, 3867, 6933, 10133, 12867, 16000, 18800, 21600, 24533, 27267, 30600, 33800, 36933, 40067, 43267, 46333, 49333, 52467, 55733, 58867, 61667, 64933, 68067, 71200, 74400, 77600, 80733, 84133, 87400, 90600, 93867, 97133, 100067, 103000, 106333, 109400, 112467, 115867, 119067]"
