key,value
start_offsets,"[1467, 5400, 9600, 14267, 18533, 23000, 27133, 31400, 36000, 40600, 45133, 49600, 54333, 58867, 63333, 68000, 72733, 77267, 81800, 86533, 91467, 96267, 101267, 105800, 110600, 115533, 120667]"
end_offsets,"[3267, 7467, 12067, 16400, 20667, 25000, 29333, 33867, 38400, 42933, 47200, 51933, 56600, 61067, 65733, 70667, 74867, 79533, 84400, 89000, 93600, 98600, 103467, 108200, 112933, 118133]"
