key,value
start_offsets,"[1467, 4667, 8667, 12200, 15733, 19333, 22800, 26000, 29067, 32400, 35600, 38333, 41400, 44133, 47400, 50800, 54067, 57067, 60333, 63933, 67600, 71600, 75400, 78733, 81800, 85067, 89000, 92533, 95800, 99267, 102600, 105600, 109133, 112733, 116067, 119467]"
end_offsets,"[1733, 5067, 9000, 12467, 16000, 19733, 23267, 26400, 29533, 32800, 35933, 38667, 41667, 44467, 47733, 51200, 54467, 57333, 60733, 64400, 67867, 72000, 75667, 79133, 82200, 85333, 89333, 92800, 96133, 99667, 102867, 106067, 109467, 113000, 116267, 119733]"
