key,value
start_offsets,"[533, 4133, 7933, 11467, 14467, 18067, 21133, 24133, 26933, 29600, 32600, 35533, 38533, 41467, 44600, 47400, 50400, 53600, 56400, 59600, 62600, 65400, 68533, 71467, 74467, 77400, 80533, 83467, 86467, 89400, 92400, 95267, 98600, 101800, 105533, 109600, 112667, 115600, 118533, 121533]"
end_offsets,"[733, 4333, 8200, 11733, 14667, 18200, 21267, 24333, 27067, 29800, 32800, 35733, 38733, 41733, 44733, 47667, 50800, 53933, 56800, 59867, 62800, 65800, 68867, 71733, 74733, 77733, 80933, 83800, 86800, 89800, 92800, 95667, 99133, 102133, 106067, 109867, 113133, 116000, 119000, 121933]"
