key,value
start_offsets,"[2000, 4333, 6800, 8933, 11067, 13200, 16267, 18867, 21133, 24133, 28733, 32067, 34333, 36867, 39133, 41400, 43667, 46133, 49733, 53133, 56733, 59200, 61600, 64067, 67133, 70400, 74000, 78000, 81667, 85400, 89200, 92333, 95600, 99267, 101800, 105667, 108267, 110933, 113533, 116133, 118800, 121267]"
end_offsets,"[2333, 4667, 6933, 9133, 11200, 13400, 16467, 19067, 21333, 24400, 28933, 32200, 34600, 37067, 39400, 41600, 43867, 46333, 49800, 53267, 56867, 59400, 61800, 64333, 67267, 70600, 74200, 78200, 81867, 85600, 89400, 92600, 95800, 99400, 102000, 105867, 108400, 111067, 113800, 116400, 118933, 121467]"
